SKU,Name1,Name2
ST20231224_134856_GOTHIC PERKS FREE UMBRELLA WITH EVERY MOONLIT WALK,"GOTHIC PERKS, FREE UMBRELLA",WITH EVERY MOONLIT WALK
ST20231224_134857_I RUN BECAUSE I REALLY LOVE PIZZA,I RUN BECAUSE I,REALLY LOVE PIZZA
ST20231224_134858_BAD CHOICES MAKE GOOD STORIES,BAD CHOICES MAKE,GOOD STORIES
ST20231224_134859_GUARDIANS OF TAHOES SPIRIT KEEPERS OF ITS ESSENCE,GUARDIANS OF TAHOE'S,"SPIRIT, KEEPERS OF ITS ESSENCE"
ST20231224_134900_PRESERVING TAHOES MAGIC ONE RIPPLE AT A TIME,"PRESERVING TAHOE'S MAGIC,",ONE RIPPLE AT A TIME
ST20231224_134901_PROTECTING HABITATS ONE DAD JOKE PER ACRE,"PROTECTING HABITATS,",ONE DAD JOKE PER ACRE
ST20231224_134902_I LOVE YOU SAY IT BACK,I LOVE YOU,SAY IT BACK
ST20231224_134903_I PREFER DANGEROUS FREEDOM OVER PEACEFUL SLAVERY,I PREFER DANGEROUS FREEDOM,OVER PEACEFUL SLAVERY
ST20231224_134904_JUST A GIRL WHO LOVES WINE,JUST A GIRL WHO,LOVES WINE
ST20231224_134905_ENJOY THE LITTLE THINGS,ENJOY THE,LITTLE THINGS
ST20231224_134906_IF I FAIL MY FINALS,IF I FAIL,MY FINALS
ST20231224_134907_PLEASE BE PATIENT IM 18 YEARS OLD,PLEASE BE PATIENT,I'M 18 YEARS OLD
ST20231224_134908_YOUVE GOT A FRIEND IN ME,YOU'VE GOT A,FRIEND IN ME
ST20231224_134909_IF OPOSSUMS HAD A MOTTO ACT DEAD LIVE FABULOUSLY,"IF OPOSSUMS HAD A MOTTO,","'ACT DEAD, LIVE FABULOUSLY"
ST20231224_134910_NO MONOPOLIZING THE CONVERSATION,NO MONOPOLIZING,THE CONVERSATION
ST20231224_134911_EATING MY FEELINGS ONE SNACK AT A TIME,"EATING MY FEELINGS,",ONE SNACK AT A TIME
ST20231224_134912_EVEN A BAD DAY IS JUST 24 HOURS,EVEN A BAD DAY IS,JUST 24 HOURS
ST20231224_134913_I WANT TO PAUSE ADULTING,I WANT TO,PAUSE ADULTING
ST20231224_134914_MAY YOUR CHRISTMAS SPARKLE WITH HAPPINESS,MAY YOUR CHRISTMAS,SPARKLE WITH HAPPINESS
ST20231224_134915_DONT MESS WITH MY DOG,DON'T MESS,WITH MY DOG
ST20231224_134916_THE EMOTIONAL RANGE OF A TEASPOON,THE EMOTIONAL,RANGE OF A TEASPOON
ST20231224_134917_DONT MAKE ME USE MY DISPATCHER VOICE,DON'T MAKE ME USE MY,DISPATCHER VOICE
ST20231224_134918_WISHING YOU A DAY AS EXCITING AS A TRAFFIC JAM,WISHING YOU A DAY AS,EXCITING AS A TRAFFIC JAM
ST20231224_134919_BUT I DONT WANT TO,BUT I DON'T,WANT TO
ST20231224_134920_DRIVER GETS TO CHOOSE THE MOVIE,DRIVER GETS TO,CHOOSE THE MOVIE
ST20231224_134921_WE'RE HERE FOR THE CULT STUFF,WE'RE HERE FOR,THE CULT STUFF
ST20231224_134922_PLEASE BE PATIENT I'M LEGALLY BLIND,PLEASE BE PATIENT,I'M LEGALLY BLIND
ST20231224_134923_VENTURE INTO THE WILD WHERE FREEDOM REIGNS,"VENTURE INTO THE WILD,",WHERE FREEDOM REIGNS
ST20231224_134924_IF NOT NOW THEN WHEN,IF NOT NOW,THEN WHEN
ST20231224_134925_WORLDS OKAYEST LAB TECH,WORLD'S,OKAYEST LAB TECH
ST20231224_134926_I WELDED IT HELDED,I WELDED IT,HELDED
ST20231224_134927_WORLDS OKAYEST APPRENTICE,WORLD'S OKAYEST,APPRENTICE
ST20231224_134928_CONSERVATIONISTS TURNING TREES INTO THEIR PERSONAL THERAPISTS,"CONSERVATIONISTS, TURNING TREES",INTO THEIR PERSONAL THERAPISTS
ST20231224_134929_WORLDS OKAYEST VETERINARIAN,WORLD'S OKAYEST,VETERINARIAN
ST20231224_134930_NATURES CANVAS TAHOES WATERS PAINT SERENITY,"NATURE'S CANVAS, TAHOE'S",WATERS PAINT SERENITY
ST20231224_134931_I RUN BECAUSE I REALLY LOVE BURGERS,I RUN BECAUSE I,REALLY LOVE BURGERS
ST20231224_134932_I RUN BECAUSE I LOVE COOKIES,I RUN BECAUSE I,LOVE COOKIES
ST20231224_134933_CONSERVING THE WILD A GIFT TO FUTURE GENERATIONS,"CONSERVING THE WILD, A",GIFT TO FUTURE GENERATIONS
ST20231224_134934_I WOULD HAVE COME FOR YOU CROWS,I WOULD HAVE COME,FOR YOU CROWS
ST20231224_134935_JUST A GIRL WHO LOVES DUCKS,JUST A GIRL WHO,LOVES DUCKS
ST20231224_134936_REACH FOR THE STARS,REACH FOR,THE STARS
ST20231224_134937_PAIN IS INEVITABLE SUFFERING IS OPTIONAL,"PAIN IS INEVITABLE,",SUFFERING IS OPTIONAL.
ST20231224_134938_TOASTER BEATS TRAFFIC NOT BREAD,"TOASTER, BEATS","TRAFFIC, NOT BREAD"
ST20231224_134939_IT IS WHAT IT IS,IT IS WHAT,IT IS
ST20231224_134940_WORLDS OKAYEST SIBLING,WORLD'S,OKAYEST SIBLING
ST20231224_134941_WORLDS OKAYEST SKATER,WORLD'S,OKAYEST SKATER
ST20231224_134942_LIFE IS SHORT & SO AM I,LIFE IS SHORT,& SO AM I
ST20231224_134943_GUARDIANS OF TAHOE STEWARDS OF ITS SPLENDOR,"GUARDIANS OF TAHOE,",STEWARDS OF ITS SPLENDOR
ST20231224_134944_YOU'RE DONE YOU ARE DONE,YOU'RE DONE,YOU ARE DONE
ST20231224_134945_NEW YEARS RESOLUTION PROCRASTINATE MORE EFFICIENTLY,"NEW YEAR'S RESOLUTION,",PROCRASTINATE MORE EFFICIENTLY
ST20231224_134946_IN MY DEFENSE I WAS LEFT UNSUPERVISED,IN MY DEFENSE I WAS,LEFT UNSUPERVISED
ST20231224_134947_DONT MAKE ME USE MY CUSTOMER SERVICE VOICE,DON'T MAKE ME USE MY,CUSTOMER SERVICE VOICE
ST20231224_134948_PRAISE GOD FROM WHOM ALL BLESSINGS FLOW,PRAISE GOD FROM WHOM,ALL BLESSINGS FLOW
ST20231224_134949_THIS YEARS GOAL PRETEND TO ADULT CONVINCINGLY,"THIS YEAR'S GOAL, PRETEND",TO ADULT CONVINCINGLY
ST20231224_134951_WIFI STRONGER THAN MY RELATIONSHIPS,WIFI STRONGER THAN,MY RELATIONSHIPS
ST20231224_134952_JUST A BOY WHO LOVES WOLVES,JUST A BOY WHO,LOVES WOLVES
ST20231224_134953_IM FINE ITS FINE EVERYTHING IS FINE,I'M FINE. IT'S FINE.,EVERYTHING IS FINE.
ST20231224_134954_YOU CAN NEVER HAVE TOO MANY GUITARS,YOU CAN NEVER HAVE,TOO MANY GUITARS
ST20231224_134955_HOLLY JOLLY WISHES TO YOU,"HOLLY, JOLLY",WISHES TO YOU
ST20231224_134956_SHE DOESNT EVEN GO HERE,SHE DOESN'T,EVEN GO HERE
ST20231224_134957_NEVER FORGET HOW WILDLY CAPABLE YOU ARE,NEVER FORGET HOW,WILDLY CAPABLE YOU ARE
ST20231224_134958_HOVERBOARD APP ZERO GRAVITY ZERO FARES,"HOVERBOARD APP, ZERO","GRAVITY, ZERO FARES"
ST20231224_134959_THE MOUNTAINS ARE CALLING AND I MUST GO,THE MOUNTAINS ARE,CALLING AND I MUST GO
ST20231224_135000_I RUN BECAUSE I REALLY LIKE COOKIES,I RUN BECAUSE I,REALLY LIKE COOKIES
ST20231224_135001_SEW MUCH TO DO SEW LITTLE TIME,SEW MUCH TO DO,SEW LITTLE TIME
ST20231224_135002_HAPPINESS CAN BE FOUND IN BOOKS,HAPPINESS CAN BE,FOUND IN BOOKS
ST20231224_135003_IT IS A TRAP,IT IS A,TRAP!
ST20231224_135004_CHERISH TAHOES GLOW LET IT FOREVER FLOW,"CHERISH TAHOE'S GLOW,",LET IT FOREVER FLOW
ST20231224_135005_JUST A GIRL WHO LOVES COWS,JUST A GIRL WHO,LOVES COWS
ST20231224_135006_I WAS UNDER DURESS,I WAS UNDER,DURESS
ST20231224_135007_MORE ALTITUDE LESS ATTITUDE,MORE ALTITUDE,LESS ATTITUDE
ST20231224_135008_CRUISE CONTROL FOR MARSUPIAL MOMENTS,CRUISE CONTROL FOR,MARSUPIAL MOMENTS
ST20231224_135009_I SLOW DOWN FOR AMERICAS HOPPING WONDERS,I SLOW DOWN FOR,AMERICA'S HOPPING WONDERS
ST20231224_135010_PRESERVE TAHOES CHARM LET IT BE A BEACON,"PRESERVE TAHOE'S CHARM,",LET IT BE A BEACON
ST20231224_135011_DARKNESS CANNOT DRIVE OUT DARKNESS,DARKNESS CANNOT,DRIVE OUT DARKNESS
ST20231224_135012_A LEAGUE OF THEIR OWN,A LEAGUE OF,THEIR OWN
ST20231224_135013_I BECAME A MOTEL RECEPTIONIST FOR THE MONEY AND FAME,I BECAME A MOTEL,RECEPTIONIST FOR THE MONEY AND FAME
ST20231224_135014_I RUN BECAUSE I REALLY LIKE WINE,I RUN BECAUSE I,REALLY LIKE WINE
ST20231224_135015_RESOLUTIONS ARE OVERRATED BRING ON THE SNACKS,RESOLUTIONS ARE,OVERRATED. BRING ON THE SNACKS!
ST20231224_135016_YOUR COMFORT ZONE WILL KILL YOU,YOUR COMFORT ZONE,WILL KILL YOU
ST20231224_135017_THIS TOWN ISNT BIG ENOUGH FOR TWO SUPERVILLAINS,THIS TOWN ISN'T BIG ENOUGH,FOR TWO SUPERVILLAINS!
ST20231224_135018_JUST A GIRL WHO LOVES BASEBALL,JUST A GIRL WHO,LOVES BASEBALL
ST20231224_135019_SAVING ANIMALS BECAUSE THE WORLD NEEDS MORE DRAMA,"SAVING ANIMALS, BECAUSE THE",WORLD NEEDS MORE DRAMA
ST20231224_135020_DEFEND THE VULNERABLE CONSERVE THE WILD,"DEFEND THE VULNERABLE,",CONSERVE THE WILD
ST20231224_135021_I LOVE YOU PLEASE DON'T SELL ME,I LOVE YOU. PLEASE,DON'T SELL ME
ST20231224_135022_NEW YEAR NEW ME NAH LETS NOT,"NEW YEAR, NEW ME?","NAH, LET'S NOT"
ST20231224_135023_I DO WHAT I WANT,I DO WHAT,I WANT.
ST20231224_135024_WORLDS OKAYEST DISPATCHER,WORLD'S OKAYEST,DISPATCHER
ST20231224_135025_SNOW LANDS ON TOP,SNOW LANDS,ON TOP
ST20231224_135026_NO TEXTING WHILE DRIVING,NO TEXTING,WHILE DRIVING
ST20231224_135027_JUST A GIRL WHO LOVES KOALA BEAR,JUST A GIRL WHO,LOVES KOALA BEAR
ST20231224_135028_TAP THE BRAKES FOR MARSUPIAL CHARM,TAP THE BRAKES FOR,MARSUPIAL CHARM
ST20231224_135029_FIRST I DRINK THE COFFEE,FIRST I DRINK,THE COFFEE
ST20231224_135030_MEASURE ONCE CUSS TWICE,MEASURE ONCE,CUSS TWICE
ST20231224_135031_THATS MESSED UP RIGHT,THAT'S MESSED,"UP, RIGHT?"
ST20231224_135032_BORN TO BE WILDE,BORN TO BE,WILDE
ST20231224_135033_NORMAL IS THE CRUELEST INSULT,NORMAL IS THE,CRUELEST INSULT
ST20231224_135034_ELITE GOTHS CANDLES THAT NEVER RUN OUT,"ELITE GOTHS, CANDLES",THAT NEVER RUN OUT
ST20231224_135035_FREE RIDES BECAUSE UNICORNS NEED COMPETITION,"FREE RIDES, BECAUSE",UNICORNS NEED COMPETITION
ST20231224_135036_THEY CALL ME CRAZY DOG LADY,THEY CALL ME,CRAZY DOG LADY
ST20231224_135037_IM NOT ADDICTED TO WRESTLING,I'M NOT ADDICTED,TO WRESTLING
ST20231224_135038_WHY FOR FIFTY THREE YEARS IVE PUT UP WITH IT NOW,"WHY, FOR FIFTY-THREE YEARS",I'VE PUT UP WITH IT NOW!
ST20231224_135039_I AM HAUNTED BY HUMANS,I AM HAUNTED,BY HUMANS
ST20231224_135040_WHAT YOU SEEK IS SEEKING YOU,WHAT YOU SEEK IS,SEEKING YOU
ST20231224_135041_JUST A GIRL WHO LOVES SLIME,JUST A GIRL WHO,LOVES SLIME
ST20231224_135042_JUST A BOY WHO LOVE UNICORN,JUST A BOY WHO,LOVE UNICORN
ST20231224_135043_DONT MAKE ME USE MY BANKER VOICE,DON'T MAKE ME USE,MY BANKER VOICE
ST20231224_135044_PLEASE BE PATIENT I AM SO STUPID,PLEASE BE PATIENT,I AM SO STUPID
ST20231224_135045_ITS A WONDERFUL LIFE EVERYTIME A BELL RINGS,"IT'S A WONDERFUL LIFE,",EVERYTIME A BELL RINGS
ST20231224_135047_NO MOURNERS NO FUNERALS,NO MOURNERS,NO FUNERALS
ST20231224_135048_JUST A BOY WHO LOVES PENGUINS,JUST A BOY WHO,LOVES PENGUINS
ST20231224_135049_HOPE IS NOT CRAZY,HOPE IS,NOT CRAZY
ST20231224_135050_NO SLEEPING ON THE TRIP,NO SLEEPING,ON THE TRIP
ST20231224_135051_DRIVER GETS TO CHOOSE THE FIRST ACTIVITY,DRIVER GETS TO CHOOSE,THE FIRST ACTIVITY
ST20231224_135052_SOMETIMES SCIENCE IS MORE ART THAN SCIENCE,SOMETIMES SCIENCE IS,MORE ART THAN SCIENCE
ST20231224_135053_DONT MAKE ME USE MY GRANDMA VOICE,DON'T MAKE ME USE,MY GRANDMA VOICE
ST20231224_135054_WE RISE BY LIFTING OTHERS,WE RISE BY,LIFTING OTHERS
ST20231224_135055_JUST A GIRL WHO LOVES SHARKS,JUST A GIRL WHO,LOVES SHARKS
ST20231224_135056_I LOVE MY ROTTEN UNGRATEFUL CAT,I LOVE MY ROTTEN,UNGRATEFUL CAT
ST20231224_135057_I RUN BECAUSE I LOVE BACON,I RUN BECAUSE I,LOVE BACON
ST20231224_135058_I'M SURE THAT WILL GET SORTED OUT,I'M SURE THAT,WILL GET SORTED OUT
ST20231224_135059_JUST A GIRL WHO LOVES PEAS VEGETABLE,JUST A GIRL WHO,LOVES PEAS VEGETABLE
ST20231224_135100_I CANT I HAVE DANCE,"I CAN'T, I",HAVE DANCE
ST20231224_135101_I WORKOUT BECAUSE PUNCHING PEOPLE IS FROWNED UPON,I WORKOUT BECAUSE PUNCHING,PEOPLE IS FROWNED UPON
ST20231224_135102_JUST A BOY WHO LOVES SNAILS,JUST A BOY WHO,LOVES SNAILS
ST20231224_135103_WORLDS OKAYEST MOTHER,WORLD'S,OKAYEST MOTHER
ST20231224_135104_DOWN THE RESEARCH RABBIT HOLE,DOWN THE,RESEARCH RABBIT HOLE
ST20231224_135105_POUCH PATROL SLOW AND STEADY,"POUCH PATROL,",SLOW AND STEADY
ST20231224_135106_I THINK OF YOU,I THINK,OF YOU
ST20231224_135107_PEOPLE ARE PARTICULARLY STUPID TODAY,PEOPLE ARE,PARTICULARLY STUPID TODAY
ST20231224_135109_THE BEAUTIFUL THING ABOUT LEARNING,THE BEAUTIFUL THING,ABOUT LEARNING
ST20231224_135110_LIFE IS LIKE PHOTOGRAPHY,LIFE IS LIKE,PHOTOGRAPHY
ST20231224_135111_I RUN BECAUSE I REALLY LIKE LOOKING GOOD,I RUN BECAUSE I REALLY,LIKE LOOKING GOOD
ST20231224_135112_WISHING YOU A SWEET HOLIDAY SEASON,WISHING YOU A SWEET,HOLIDAY SEASON
ST20231224_135113_JUST A GIRL WHO LOVES JOURNALING,JUST A GIRL WHO,LOVES JOURNALING
ST20231224_135114_IM NOT BOSSY IM THE BOSS,"I'M NOT BOSSY,",I'M THE BOSS
ST20231224_135115_VENTURE WHERE THE WILD WINDS CARRY YOU,VENTURE WHERE THE,WILD WINDS CARRY YOU
ST20231224_135116_WORLDS OKAYEST FRIEND,WORLD'S,OKAYEST FRIEND
ST20231224_135117_I RUN BECAUSE I REALLY LIKE BEER,I RUN BECAUSE I,REALLY LIKE BEER
ST20231224_135118_CHERISH TAHOES BEAUTY A SIERRA MASTERPIECE,"CHERISH TAHOE'S BEAUTY,",A SIERRA MASTERPIECE
ST20231224_135119_I RUN BECAUSE I REALLY LIKE CORN,I RUN BECAUSE I,REALLY LIKE CORN
ST20231224_135120_TRUTH IS A MATTER OF THE IMAGINATION,TRUTH IS A MATTER OF,THE IMAGINATION
ST20231224_135121_PLEASE BE PATIENT I STOP AT STOP,PLEASE BE PATIENT,I STOP AT STOP
ST20231224_135122_BOOKS THE BEST COMPANIONS IN LIFES JOURNEY,"BOOKS, THE BEST",COMPANIONS IN LIFE'S JOURNEY
ST20231224_135123_CAMPING IS THE PAUSE BUTTON IN THE SYMPHONY OF LIFE,CAMPING IS THE PAUSE BUTTON,IN THE SYMPHONY OF LIFE
ST20231224_135124_YOU CAN DO HARD THINGS,YOU CAN DO,HARD THINGS
ST20231224_135125_JUST A GIRL WHO LOVES ANIME AND SKETCHING,JUST A GIRL WHO LOVES,ANIME AND SKETCHING
ST20231224_135126_FAST CARS AND FREEDOM,FAST CARS,AND FREEDOM
ST20231224_135127_RACE WITH A TOASTER BURNT EGO,RACE WITH A,"TOASTER, BURNT EGO"
ST20231224_135128_I BECAME A STREET MUSICIAN FOR THE MONEY AND FAME,I BECAME A STREET MUSICIAN,FOR THE MONEY AND FAME
ST20231224_135129_JUST A GIRL WHO LOVES DOLPHINS,JUST A GIRL WHO,LOVES DOLPHINS
ST20231224_135130_SPRINKLE KINDNESS LIKE SNOWFLAKES THIS CHRISTMAS,SPRINKLE KINDNESS LIKE,SNOWFLAKES THIS CHRISTMAS
ST20231224_135131_ADVENTURE IS OUT THERE,ADVENTURE IS,OUT THERE
ST20231224_135132_BLACK ISNT JUST A COLOR ITS AN ATTITUDE,BLACK ISN'T JUST A,"COLOR, IT'S AN ATTITUDE"
ST20231224_135133_DONT MAKE ME USE MY DIETITIAN VOICE,DON'T MAKE ME USE MY,DIETITIAN VOICE
ST20231224_135134_CALM YOUR TITS HAND LETTERING,CALM YOUR TITS,HAND LETTERING
ST20231224_135135_TAHOES EMBRACE WHERE EVERY WAVE WHISPERS SERENITY,"TAHOE'S EMBRACE, WHERE",EVERY WAVE WHISPERS SERENITY
ST20231224_135136_TOASTER BURNT RUBBER NOT TOAST,"TOASTER, BURNT","RUBBER, NOT TOAST"
ST20231224_135137_PLEASE BE PATIENT THINKING LOADING,PLEASE BE PATIENT,THINKING LOADING...
ST20231224_135138_DON'T GIVE UP ON SOMETHING,DON'T GIVE UP,ON SOMETHING
ST20231224_135139_JUST A GIRL WHO LOVES BUNNYS,JUST A GIRL WHO,LOVES BUNNYS
ST20231224_135140_GROW THROUGH WHAT YOU GO THROUGH,GROW THROUGH WHAT,YOU GO THROUGH
ST20231224_135141_YOU NEED TO CALM DOWN YOURE BEING TOO LOUD,"YOU NEED TO CALM DOWN,",YOU'RE BEING TOO LOUD
ST20231224_135142_YOU CAN NEVER HAVE TOO MANY PEEPS,YOU CAN NEVER HAVE,TOO MANY PEEPS
ST20231224_135143_WORLDS OKAYEST TENOR DRUMMER,WORLD'S OKAYEST,TENOR DRUMMER
ST20231224_135144_REMEMBER WHO YOU ARE,REMEMBER WHO,YOU ARE
ST20231224_135145_DONT WISH FOR IT WORK FOR IT,DON'T WISH FOR,"IT, WORK FOR IT"
ST20231224_135146_YOU CAN NEVER HAVE TOO MANY BOOKMARKS,YOU CAN NEVER HAVE,TOO MANY BOOKMARKS
ST20231224_135147_WORLDS OKAYEST FLOORING INSTALLER,WORLD'S OKAYEST,FLOORING INSTALLER
ST20231224_135148_DOGS WELCOME PEOPLE TOLERATED,DOGS WELCOME,PEOPLE TOLERATED
ST20231224_135149_NORMALIZE HITTING THE CURB,NORMALIZE,HITTING THE CURB
ST20231224_135150_I RUN BECAUSE PUNCHING PEOPLE IS FROWNED UPON,I RUN BECAUSE PUNCHING,PEOPLE IS FROWNED UPON
ST20231224_135151_IT'S A BEAUTIFUL DAY TO SAVE LIVES,IT'S A BEAUTIFUL,DAY TO SAVE LIVES
ST20231224_135152_ALL THE COLORS IN ONE ALL THE BRIGHT PLACES,"ALL THE COLORS IN ONE,",ALL THE BRIGHT PLACES
ST20231224_135153_YOU CAN NEVER HAVE TOO MANY CONCERTINAS,YOU CAN NEVER HAVE,TOO MANY CONCERTINAS
ST20231224_135154_ANONYMOUS WAS A WOMAN,ANONYMOUS,WAS A WOMAN
ST20231224_135155_WORLDS OKAYEST RANGER,WORLD'S,OKAYEST RANGER
ST20231224_135156_YOU ARE UTTERLY INDECENT,YOU ARE,UTTERLY INDECENT
ST20231224_135157_I RUN BECAUSE I CANT AFFORD THERAPY,I RUN BECAUSE I,CAN'T AFFORD THERAPY
ST20231224_135158_JUST A BOY WHO LOVES CACTUS,JUST A BOY WHO,LOVES CACTUS
