SKU,Name1,Name2
ST20231209_090146_ITÂ€™S DANGEROUS TO GO ALONE TAKE THIS,ITÂ€™S DANGEROUS TO GO,ALONE! TAKE THIS.
ST20231209_090147_DO NOT FEAR THE MIST,DO NOT FEAR,THE MIST
ST20231209_090149_EVERYTHING IS A COPY,EVERYTHING,IS A COPY
ST20231209_090150_NATURES MASTERPIECE TAHOES WATERS WEAVE,"NATURE'S MASTERPIECE,",TAHOE'S WATERS WEAVE
ST20231209_090151_IÂ€™M NOT CONVINCED I KNOW HOW TO READ,IÂ€™M NOT CONVINCED I,KNOW HOW TO READ
ST20231209_090152_DADS YOU ARE ENOUGH JUST AS YOU ARE,DADS YOU ARE ENOUGH,JUST AS YOU ARE
ST20231209_090153_GUARDIANS OF CLARITY TAHOES TIMELESS DEFENDERS,"GUARDIANS OF CLARITY,",TAHOE'S TIMELESS DEFENDERS
ST20231209_090154_LET THE GOOD TIMES ROLL,LET THE GOOD,TIMES ROLL
ST20231209_090155_RACE WITH A TOASTER BURNT EGO,RACE WITH A,"TOASTER, BURNT EGO"
ST20231209_090156_CAN YOU AFFORD TO BE AN INDIVIDUAL,CAN YOU AFFORD TO,BE AN INDIVIDUAL?
ST20231209_090157_I CHOOSE TO LIVE BY CHOICE NOT BY CHANCE,I CHOOSE TO LIVE BY,"CHOICE, NOT BY CHANCE"
ST20231209_090158_MAY YOUR DAY BE AS SMOOTH AS A SANDPAPER HANDSHAKE,MAY YOUR DAY BE AS SMOOTH,AS A SANDPAPER HANDSHAKE
ST20231209_090159_DRIVER GETS TO CHOOSE THE FIRST ACTIVITY,DRIVER GETS TO CHOOSE,THE FIRST ACTIVITY
ST20231209_090200_TO LIVE FOR THE HOPE OF IT ALL,TO LIVE FOR THE,HOPE OF IT ALL
