SKU,Name1,Name2
ST20231219_162900_TODAY IS BEAUTIFUL AND IT IS YOURS,TODAY IS BEAUTIFUL,AND IT IS YOURS.
ST20231219_162901_JUST BECAUSE MY DREAMS ARE DIFFERENT,JUST BECAUSE MY,DREAMS ARE DIFFERENT
ST20231219_162902_ONCE UPON A TIME,ONCE UPON,A TIME
ST20231219_162903_NO COMPLAINING ABOUT THE CHOICE OF LANDMARKS,NO COMPLAINING ABOUT THE,CHOICE OF LANDMARKS
ST20231219_162904_BACK OFF MAN IM A SCIENTIST,"BACK OFF, MAN.",I'M A SCIENTIST.
ST20231219_162905_OFFENSIVE AMOUNT OF ADULTING,OFFENSIVE AMOUNT,OF ADULTING
ST20231219_162906_TODAY IS A GOOD DAY FOR A GOOD DAY,TODAY IS A GOOD DAY,FOR A GOOD DAY
ST20231219_162907_ONLY YOU CAN DECIDE WHAT BREAKS YOU,ONLY YOU CAN DECIDE,WHAT BREAKS YOU
ST20231219_162908_STAY KIND IT MAKES YOU BEAUTIFUL,STAY KIND IT MAKES,YOU BEAUTIFUL
ST20231219_162909_I HOPE SOMETHING GOOD HAPPENS TO YOU TODAY,I HOPE SOMETHING GOOD,HAPPENS TO YOU TODAY
ST20231219_162910_GOOD THINGS ARE COMING,GOOD THINGS,ARE COMING
ST20231219_162911_BACK OFF I HAVE A CRAZY SISTER,BACK OFF I HAVE A,CRAZY SISTER
ST20231219_162912_HOPE YOUR DAY IS AS GLAMOROUS AS MY SPAM EMAILS,HOPE YOUR DAY IS AS,GLAMOROUS AS MY SPAM EMAILS
ST20231219_162913_IM NOT INTERESTING IN THAT,I'M NOT,INTERESTING IN THAT.
ST20231219_162914_AINT NO THING LIKE ME EXCEPT ME,AIN'T NO THING,"LIKE ME, EXCEPT ME"
ST20231219_162915_PLEASE BE PATIENT I HAVE AUTISM,PLEASE BE PATIENT,I HAVE AUTISM
ST20231219_162916_POUCH PARADE AHEAD TAP THE BRAKES,"POUCH PARADE AHEAD,",TAP THE BRAKES!
ST20231219_162917_I LIKE YOUR SPARK,I LIKE,YOUR SPARK
ST20231219_162918_YOU WILL DO BIG THINGS,YOU WILL DO,BIG THINGS
ST20231219_162919_RACCOONS PREFER BEING TRASH HUNTERS OVER NATURE GUIDES,RACCOONS PREFER BEING TRASH,HUNTERS OVER NATURE GUIDES
ST20231219_162920_I BECAME A DELIVERY DRIVER FOR THE MONEY AND FAME,I BECAME A DELIVERY DRIVER,FOR THE MONEY AND FAME
ST20231219_162921_IF WE COULD ALL SPREAD A LITTLE SUNSHINE,IF WE COULD ALL SPREAD,A LITTLE SUNSHINE
ST20231219_162922_NO ARGUING ABOUT THE THERMOSTAT SETTING,NO ARGUING ABOUT THE,THERMOSTAT SETTING
ST20231219_162923_DISCOVERING THE UNTAMED BEAUTY OF EXISTENCE,DISCOVERING THE UNTAMED,BEAUTY OF EXISTENCE
ST20231219_162924_I HAVE A CUNNING PLAN,I HAVE A,CUNNING PLAN
ST20231219_162925_SHOW YOURSELF STEP INTO YOUR POWER,SHOW YOURSELF STEP,INTO YOUR POWER
ST20231219_162926_THE MOUNTAINS ARE CALLING AND I MUST GO,THE MOUNTAINS ARE,"CALLING, AND I MUST GO"
ST20231219_162927_WHAT DO YOU HAVE A KNIFE,WHAT DO YOU,HAVE? A KNIFE!
ST20231219_162928_DON'T WORRY I DID THIS ON A MANNEQUIN ONCE,DON'T WORRY I DID THIS,ON A MANNEQUIN ONCE
ST20231219_162929_I AM NOT RUINED SHADOW AND BONE,I AM NOT RUINED,SHADOW AND BONE
ST20231219_162930_LET THE ONE WHO CREATED YOU,LET THE ONE WHO,CREATED YOU
ST20231219_162931_BUT DID YOU DIE,BUT DID,YOU DIE?
ST20231219_162932_HAVE THE DAY YOU DESERVE,HAVE THE DAY,YOU DESERVE
ST20231219_162933_WHAT IF I FALL WHAT IF YOU FLY,WHAT IF I FALL?,WHAT IF YOU FLY!
ST20231219_162934_TAP THE BRAKES FOR POUCH PERFECTION,TAP THE BRAKES FOR,POUCH PERFECTION
ST20231219_162935_HES FLINT YOURE TINDER,"HE'S FLINT,",YOU'RE TINDER
ST20231219_162936_JOURNEYING THROUGH THE WILD WHERE STORIES ARE WRITTEN,"JOURNEYING THROUGH THE WILD,",WHERE STORIES ARE WRITTEN
ST20231219_162937_SHE TURNED ME INTO A NEWT,SHE TURNED ME,INTO A NEWT!
ST20231219_162938_FUELED BY WANDERLUST GUIDED BY CURIOSITY,"FUELED BY WANDERLUST,",GUIDED BY CURIOSITY
ST20231219_162939_SUPPORT YOUR LOCAL BARTENDER,SUPPORT YOUR,LOCAL BARTENDER
ST20231219_162940_DONT LET THE HARD DAYS WIN,DON'T LET THE,HARD DAYS WIN
ST20231219_162941_NOTHING GOLD CAN STAY,NOTHING GOLD,CAN STAY
ST20231219_162942_MAY YOUR DAY BE AS RIVETING AS A POWERPOINT PRESENTATION,MAY YOUR DAY BE AS RIVETING AS,A POWERPOINT PRESENTATION
ST20231219_162943_DO IT FOR OUR COUNTRY,DO IT FOR,OUR COUNTRY
ST20231219_162944_THROUGH LOVE ALL IS POSSIBLE,THROUGH LOVE ALL,IS POSSIBLE
ST20231219_162945_BRAKE FOR MARSUPIAL MAYHEM,BRAKE FOR,MARSUPIAL MAYHEM!
