SKU,Name1,Name2
ST20240121_051221_GUARDIANS OF CLARITY TAHOES ETERNAL KEEPERS,"GUARDIANS OF CLARITY,",TAHOE'S ETERNAL KEEPERS
ST20240121_051222_NOBODY MAKES ME BLEED MY OWN BLOOD,NOBODY MAKES ME,BLEED MY OWN BLOOD
ST20240121_051223_DRIVER GETS THE LAST WORD IN AN ARGUMENT,DRIVER GETS THE LAST,WORD IN AN ARGUMENT
ST20240121_051224_LOVE IS NEVER WASTED,LOVE IS,NEVER WASTED
ST20240121_051225_YOU CAN NEVER HAVE TOO MANY BATS,YOU CAN NEVER HAVE,TOO MANY BATS
ST20240121_051226_HEALTHCARE IS A HUMAN RIGHT,HEALTHCARE IS A,HUMAN RIGHT
ST20240121_051227_NATURES PLAYGROUND WHERE THE WILD ROAM,"NATURE'S PLAYGROUND,",WHERE THE WILD ROAM
ST20240121_051228_YOURE SUCH A NERD,YOU'RE SUCH,A NERD
ST20240121_051229_THE WORLD IS BIG,THE WORLD,IS BIG
ST20240121_051230_WORLDS OKAYEST VET TECH,WORLD'S,OKAYEST VET TECH
ST20240121_051231_NERVES SILENT PROTEST ONGOING,NERVE'S SILENT,PROTEST ONGOING
ST20240121_051232_HONK IF YOURE ALIVE,HONK IF,YOU'RE ALIVE
ST20240121_051233_NO COMPLAINING ABOUT THE WEATHER,NO COMPLAINING,ABOUT THE WEATHER
ST20240121_051234_FROM BLOOD AND ASH,FROM BLOOD,AND ASH
ST20240121_051235_IF YOU HONK AT ME I WILL KISS YOU,IF YOU HONK AT ME,I WILL KISS YOU
ST20240121_051236_AUDITOR IN GOD WE TRUST ALL OTHERS WE AUDIT,AUDITOR IN GOD WE TRUST,ALL OTHERS WE AUDIT
ST20240121_051237_THE TRASH WITCH,THE TRASH,WITCH
ST20240121_051239_I HATE STUPID PEOPLE,I HATE,STUPID PEOPLE
ST20240121_051240_MADNESS TAKES ITS TOLL,MADNESS TAKES,ITS TOLL
ST20240121_051241_JUST A BOY WHO LOVES WOLVES,JUST A BOY WHO,LOVES WOLVES
ST20240121_051242_PRESERVE TAHOES MAGIC LET IT RIPPLE THROUGH TIME,"PRESERVE TAHOE'S MAGIC, LET",IT RIPPLE THROUGH TIME
ST20240121_051243_ITS A GOOD DAY TO READ A BOOK,IT'S A GOOD DAY,TO READ A BOOK
ST20240121_051244_OH SHIT THAT IS FRESH,"OH SHIT, THAT",IS FRESH
ST20240121_051245_KNOW YOUR OWN HAPPINESS,KNOW YOUR OWN,HAPPINESS
ST20240121_051246_YOU CAN'T TAKE LOVED AWAY,YOU CAN'T,TAKE LOVED AWAY
ST20240121_051247_JUST A BOY WHO LOVES ELEPHANTS,JUST A BOY WHO,LOVES ELEPHANTS
ST20240121_051248_MARSUPIAL XING BRAKE FOR JOY,"MARSUPIAL XING,",BRAKE FOR JOY
ST20240121_051249_I DONT APPRECIATE YOUR LACK OF SARCASM,I DON'T APPRECIATE,YOUR LACK OF SARCASM
ST20240121_051250_I BECAME A SECURITY OFFICER FOR THE MONEY AND FAME,I BECAME A SECURITY OFFICER,FOR THE MONEY AND FAME
ST20240121_051251_YOU CAN NEVER HAVE TOO MANY TRACTORS,YOU CAN NEVER HAVE,TOO MANY TRACTORS
ST20240121_051252_KNOW YOUR WILDLIFE,KNOW YOUR,WILDLIFE
ST20240121_051253_DONT MAKE ME USE MY MECHANICAL ENGINEER VOICE,DON'T MAKE ME USE MY,MECHANICAL ENGINEER VOICE
ST20240121_051254_TOASTER OUTRUNNING BREAKFAST BLUES,"TOASTER, OUTRUNNING",BREAKFAST BLUES
ST20240121_051255_THERE ARE GIANTS IN THE SKY,THERE ARE,GIANTS IN THE SKY
ST20240121_051256_TO KILL A MOCKING BIRD,TO KILL A,MOCKING BIRD
ST20240121_051257_SINCERITY IS SCARY,SINCERITY,IS SCARY
ST20240121_051258_HOPE ANCHORS THE SOUL,HOPE ANCHORS,THE SOUL
ST20240121_051259_QUIT PLAYING WITH YOUR DINGHY,QUIT PLAYING,WITH YOUR DINGHY
ST20240121_051300_JUST A GIRL WHO LOVES SUNSHINE AND TACOS,JUST A GIRL WHO LOVES,SUNSHINE AND TACOS
ST20240121_051301_MAY YOUR NETFLIX ACCOUNT OUTLAST YOUR RESOLUTIONS,MAY YOUR NETFLIX ACCOUNT,OUTLAST YOUR RESOLUTIONS
ST20240121_051302_WHAT YOU THINK YOU BECOME,WHAT YOU THINK,YOU BECOME
ST20240121_051303_I RUN BECAUSE I LIKE CAKE,I RUN BECAUSE,I LIKE CAKE
ST20240121_051304_IM FULL OF FUN FACTS,I'M FULL OF,FUN FACTS
ST20240121_051305_DONT MAKE ME USE MY CAPTAIN VOICE,DON'T MAKE ME USE,MY CAPTAIN VOICE
ST20240121_051306_COURAGE DEAR HEART,COURAGE,DEAR HEART
ST20240121_051307_ILL BE IN MY BEDROOM,I'LL BE IN,MY BEDROOM
ST20240121_051308_THE REST IS SILENCE,THE REST IS,SILENCE
ST20240121_051309_YOU CAN NEVER HAVE TOO MANY GONGS,YOU CAN NEVER HAVE,TOO MANY GONGS
ST20240121_051310_SUPPORT YOUR LOCAL STREET CATS,SUPPORT YOUR,LOCAL STREET CATS
ST20240121_051311_RIDING FREE THE FLOOR IS LAVA,"RIDING FREE, THE",FLOOR IS LAVA
ST20240121_051312_AINT NO THING LIKE ME EXCEPT ME,AIN'T NO THING,"LIKE ME, EXCEPT ME"
ST20240121_051313_HONK IF YOU LOVE GOATS,HONK IF YOU,LOVE GOATS
ST20240121_051314_IM NOT LAZY IM IN ENERGYSAVING MODE,I'M NOT LAZY, I'M IN ENERGY-SAVING MODE
ST20240121_051315_DONT INTERRUPT ME WHILE IM INTERRUPTING,DON'T INTERRUPT ME,WHILE I'M INTERRUPTING
